time,jet_lat
2007-03-16,38.0
2007-03-26,37.75
2007-04-05,37.5
2007-04-15,42.25
2007-04-25,39.5
2007-05-05,46.25
2007-05-15,34.75
2007-05-25,37.25
2007-06-04,44.25
2007-06-14,42.5
2007-06-24,43.0
2007-07-04,38.25
2007-07-14,41.25
2007-07-24,42.75
2007-08-03,47.25
2007-08-13,43.0
2007-08-23,46.5
2007-09-02,50.5
2007-09-12,52.0
2007-09-22,48.0
2007-10-02,45.75
2007-10-12,45.75
2007-10-22,47.25
2007-11-01,45.5
2007-11-11,38.75
2007-11-21,42.25
2007-12-01,41.75
2007-12-11,39.5
2007-12-21,42.5
2007-12-31,38.0
2008-01-10,39.25
2008-01-20,51.0
2008-01-30,44.0
2008-02-09,37.25
2008-02-19,34.0
2008-02-29,35.0
2008-03-10,41.0
2008-03-20,43.25
2008-03-30,39.0
2008-04-09,49.5
2008-04-19,35.0
2008-04-29,42.5
2008-05-09,42.25
2008-05-19,33.5
2008-05-29,40.0
2008-06-08,45.5
2008-06-18,44.25
2008-06-28,42.5
2008-07-08,50.0
2008-07-18,47.25
2008-07-28,44.5
2008-08-07,45.0
2008-08-17,44.75
2008-08-27,47.5
2008-09-06,47.5
2008-09-16,46.5
2008-09-26,41.5
2008-10-06,47.75
2008-10-16,47.0
2008-10-26,38.75
2008-11-05,41.75
2008-11-15,42.5
2008-11-25,37.0
2008-12-05,47.0
2008-12-15,45.0
2008-12-25,39.0
2009-01-04,38.25
2009-01-14,33.25
2009-01-24,44.75
2009-02-03,46.5
2009-02-13,37.5
2009-02-23,45.75
2009-03-05,45.0
2009-03-15,42.0
2009-03-25,40.75
2009-04-04,43.5
2009-04-14,45.75
2009-04-24,36.5
2009-05-04,38.25
2009-05-14,46.25
2009-05-24,38.75
2009-06-03,29.0
2009-06-13,38.25
2009-06-23,43.25
2009-07-03,36.0
2009-07-13,44.75
2009-07-23,42.25
2009-08-02,44.5
2009-08-12,70.0
2009-08-22,45.5
2009-09-01,42.25
2009-09-11,41.5
2009-09-21,45.25
2009-10-01,42.75
2009-10-11,39.0
2009-10-21,44.75
2009-10-31,47.25
2009-11-10,47.0
2009-11-20,45.5
2009-11-30,33.5
2009-12-10,33.25
2009-12-20,38.0
2009-12-30,33.25
2010-01-09,34.5
2010-01-19,34.25
2010-01-29,32.75
2010-02-08,35.5
2010-02-18,35.5
2010-02-28,42.75
2010-03-10,41.25
2010-03-20,39.0
2010-03-30,44.75
2010-04-09,44.75
2010-04-19,39.0
2010-04-29,39.25
2010-05-09,37.25
2010-05-19,35.5
2010-05-29,35.5
2010-06-08,49.25
2010-06-18,43.75
2010-06-28,45.5
2010-07-08,70.0
2010-07-18,45.75
2010-07-28,46.25
2010-08-07,45.0
2010-08-17,49.25
2010-08-27,49.0
2010-09-06,47.5
2010-09-16,44.25
2010-09-26,45.25
2010-10-06,46.5
2010-10-16,45.0
2010-10-26,44.5
2010-11-05,42.25
2010-11-15,49.0
2010-11-25,45.0
2010-12-05,31.5
2010-12-15,31.75
2010-12-25,35.0
2011-01-04,31.25
2011-01-14,37.25
2011-01-24,34.25
2011-02-03,45.75
2011-02-13,54.25
2011-02-23,38.0
2011-03-05,39.75
2011-03-15,42.5
2011-03-25,40.5
2011-04-04,47.75
2011-04-14,35.75
2011-04-24,39.5
2011-05-04,42.5
2011-05-14,40.5
2011-05-24,41.0
2011-06-03,43.25
2011-06-13,42.25
2011-06-23,45.0
2011-07-03,43.5
2011-07-13,50.0
2011-07-23,50.0
2011-08-02,45.5
2011-08-12,45.75
2011-08-22,46.5
2011-09-01,49.0
2011-09-11,45.75
2011-09-21,48.5
2011-10-01,44.0
2011-10-11,45.75
2011-10-21,49.25
2011-10-31,49.0
2011-11-10,46.5
2011-11-20,43.25
2011-11-30,46.5
2011-12-10,41.5
2011-12-20,39.25
2011-12-30,37.25
2012-01-09,29.0
2012-01-19,37.0
2012-01-29,36.25
2012-02-08,39.0
2012-02-18,44.25
2012-02-28,46.0
2012-03-09,40.75
2012-03-19,41.5
2012-03-29,39.75
2012-04-08,38.75
2012-04-18,43.75
2012-04-28,48.25
2012-05-08,38.75
2012-05-18,40.0
2012-05-28,43.25
2012-06-07,36.0
2012-06-17,70.0
2012-06-27,43.25
2012-07-07,40.75
2012-07-17,70.0
2012-07-27,46.75
2012-08-06,48.25
2012-08-16,52.75
2012-08-26,52.0
2012-09-05,53.0
2012-09-15,44.25
2012-09-25,52.25
2012-10-05,35.5
2012-10-15,42.25
2012-10-25,36.5
2012-11-04,38.25
2012-11-14,45.25
2012-11-24,42.25
2012-12-04,42.5
2012-12-14,41.25
2012-12-24,37.5
2013-01-03,40.0
2013-01-13,37.25
2013-01-23,38.75
2013-02-02,39.75
2013-02-12,38.75
2013-02-22,41.5
2013-03-04,38.25
2013-03-14,42.5
2013-03-24,45.0
2013-04-03,35.5
2013-04-13,42.0
2013-04-23,36.25
2013-05-03,32.0
2013-05-13,40.0
2013-05-23,42.5
2013-06-02,47.0
2013-06-12,41.25
2013-06-22,42.25
2013-07-02,49.0
2013-07-12,56.25
2013-07-22,70.0
2013-08-01,39.25
2013-08-11,42.5
2013-08-21,42.25
2013-08-31,42.25
2013-09-10,45.0
2013-09-20,48.25
2013-09-30,48.75
2013-10-10,46.25
2013-10-20,39.25
2013-10-30,46.0
2013-11-09,65.75
2013-11-19,33.25
2013-11-29,37.75
2013-12-09,34.75
2013-12-19,37.5
2013-12-29,39.5
2014-01-08,40.5
2014-01-18,33.5
2014-01-28,39.0
2014-02-07,40.25
2014-02-17,38.5
2014-02-27,34.5
2014-03-09,39.75
2014-03-19,40.5
2014-03-29,40.25
2014-04-08,41.0
2014-04-18,40.75
2014-04-28,37.5
2014-05-08,37.25
2014-05-18,37.75
2014-05-28,45.75
2014-06-07,47.0
2014-06-17,40.75
2014-06-27,34.5
2014-07-07,38.25
2014-07-17,70.0
2014-07-27,41.5
2014-08-06,45.25
2014-08-16,47.0
2014-08-26,69.75
2014-09-05,40.75
2014-09-15,42.25
2014-09-25,42.25
2014-10-05,39.75
2014-10-15,45.75
2014-10-25,45.0
2014-11-04,45.0
2014-11-14,37.5
2014-11-24,48.5
2014-12-04,37.75
2014-12-14,38.75
2014-12-24,42.5
2015-01-03,35.5
2015-01-13,34.5
2015-01-23,38.25
2015-02-02,31.0
2015-02-12,29.0
2015-02-22,37.25
2015-03-04,39.25
2015-03-14,38.0
2015-03-24,38.25
2015-04-03,47.5
2015-04-13,40.25
2015-04-23,45.75
2015-05-03,43.0
